frame_id,maneuver_type,maneuver_type
46314,Straight,
46315,Straight,
46316,Straight,
46317,Straight,
46318,Straight,
46319,Straight,
46320,Straight,
46321,Straight,
46322,Straight,
46323,Straight,
46324,Straight,
46325,Straight,
46326,Straight,
46327,Straight,
46328,Straight,
46329,Straight,
46330,Straight,
46331,Straight,
46332,Straight,
46333,Straight,
46334,Straight,
46335,Straight,
46336,Straight,
46337,Straight,
46338,Straight,
46339,Straight,
46340,Straight,
46341,Straight,
46342,Straight,
46343,Straight,
46344,Straight,
46345,Straight,
46346,Straight,
46347,Straight,
46348,Straight,
46349,Straight,
46350,Straight,
46351,Straight,
46352,Straight,
46353,Straight,
46354,Straight,
46355,Straight,
46356,Right lane change,
46357,Right lane change,
46358,Right lane change,
46359,Right lane change,
46360,Right lane change,
46361,Right lane change,
46362,,
46363,Right lane change,
46364,Right lane change,
46365,,
46366,,
46367,,
46368,,
46369,Right lane change,
46370,Right lane change,
46371,Right lane change,
46372,,
46373,,
46374,Right lane change,
46375,Right lane change,
46376,,
46377,,
46378,Right lane change,
46379,Right lane change,
46380,,
46381,Right lane change,
46382,,
46383,Right lane change,
46384,Right lane change,
46385,Right lane change,
46386,Right lane change,
46387,Right lane change,
46388,Right lane change,
46389,Right lane change,
46390,Right lane change,
46391,Right lane change,
46392,Right lane change,
46393,Right lane change,
46394,Right lane change,
46395,Right lane change,
46396,,
46397,,
46398,Right lane change,
46399,,
46400,Right lane change,
46401,Right lane change,
46402,Right lane change,
46403,Right lane change,
46404,Right lane change,
46405,Right lane change,
46406,Right lane change,
46407,Right lane change,
46408,Right lane change,
46409,Straight,
46410,Straight,
46411,Straight,
46412,Straight,
46413,Straight,
46414,Straight,
46415,Straight,
46416,,
46417,,
46418,Straight,
46419,,
46420,Straight,
46421,,
46422,Straight,
46423,Straight,
46424,Straight,
46425,,
46426,,
46427,,
46428,,
46429,,
46430,Straight,
46431,Straight,
46432,,
46433,,
46434,,
46435,Straight,
46436,,
46437,Straight,
46438,Straight,
46439,,
46440,,
46441,,
46442,,
46443,,
46444,,
46445,,
46446,,
46447,,
46448,,
46449,,
46450,,
46451,,
46452,Straight,
46453,Straight,
46454,,
46455,Straight,
46456,,
46457,Straight,
46458,Straight,
46459,,
46460,,
46461,Straight,
46462,,
46463,,
46464,,
46465,,
46466,,
46467,,
46468,,
46469,,
46470,,
46471,,
46472,,
46473,,
46474,,
46475,,
46476,,
46477,,
46478,,
46479,,
46480,,
46481,,
46482,,
46483,,
46484,,
46485,,
46486,,
46487,,
46488,,
46489,,
46490,,
46491,,
46492,,
46493,,
46494,,
46495,,
46496,,
46497,,
46498,,
46499,,
46500,,
46501,,
46502,,
46503,,
46504,,
46505,,
46506,,
46507,,
46508,,
46509,,
46510,,
46511,,
46512,,
46513,,
46514,,
46515,,
46516,,
46517,,
46518,,
46519,,
46520,,
46521,,
46522,,
46523,,
46524,,
46525,,
46526,,
46527,,
46528,,
46529,,
46530,,
46531,,
46532,,
46533,,
46534,,
46535,,
46536,,
46537,,
46538,,
46539,,
46540,,
46541,,
46542,,
46543,,
46544,,
46545,,
46546,,
46547,,
46548,,
46549,,
46550,,
46551,,
46552,,
46553,,
46554,,
46555,,
46556,,
46557,,
46558,,
46559,,
46560,,
46561,,
46562,,
46563,,
46564,,
46565,,
46566,,
46567,,
46568,,
46569,,
46570,,
46571,,
46572,,
46573,,
46574,,
46575,,
46576,,
46577,,
46578,,
46579,,
46580,,
46581,,
46582,,
46583,,
46584,,
46585,,
46586,,
46587,,
46588,,
46589,,
46590,,
46591,,
46592,,
46593,,
46594,,
46595,,
46596,,
46597,,
46598,,
46599,,
46600,,
46601,,
46602,,
46603,,
46604,,
46605,,
46606,,
46607,,
46608,,
46609,,
46610,,
46611,,
46612,,
46613,,
46614,,
46615,,
46616,,
46617,,
46618,,
46619,,
46620,,
46621,,
46622,,
46623,,
46624,,
46625,,
46626,,
46627,,
46628,,
46629,,
46630,,
46631,,
46632,,
46633,,
46634,,
46635,,
46636,,
46637,,
46638,,
46639,,
46640,,
46641,,
46642,,
46643,,
46644,,
46645,,
46646,,
46647,,
46648,,
46649,,
46650,,
46651,,
46652,,
46653,,
46654,,
46655,,
46656,,
46657,Straight,
46658,Straight,
46659,Straight,
46660,,
46661,,
46662,,
46663,,
46664,,
46665,,
46666,,
46667,,
46668,,
46669,,
46670,,
46671,,
46672,,
46673,,
46674,,
46675,,
46676,,
46677,,
46678,,
46679,,
46680,,
46681,,
46682,,
46683,,
46684,,
46685,,
46686,,
46687,,
46688,,
46689,,
46690,,
46691,,
46692,,
46693,,
46694,,
46695,,
46696,,
46697,,
46698,,
46699,,
46700,,
46701,,
46702,Turn Right,
46703,Turn Right,
46704,Turn Right,
46705,Turn Right,
46706,Turn Right,
46707,Turn Right,
46708,,
46709,,
46710,Turn Right,
46711,,
46712,,
46713,Turn Right,
46714,Turn Right,
46715,Turn Right,
46716,Turn Right,
46717,Turn Right,
46718,,
46719,Turn Right,
46720,Turn Right,
46721,,
46722,,
46723,,
46724,,
46725,,
46726,,
46727,,
46728,,
46729,,
46730,,
46731,,
46732,Straight,
46733,Straight,
46734,,
46735,,
46736,,
46737,,
46738,,
46739,,
46740,,
46741,,
46742,,
46743,,
46744,,
46745,,
46746,,
46747,,
46748,,
46749,,
46750,,
46751,,
46752,,
46753,,
46754,,
46755,,
46756,,
46757,,
46758,,
46759,,
46760,,
46761,,
46762,,
46763,,
46764,,
46765,,
46766,,
46767,,
46768,Straight,
46769,,
46770,,
46771,,
46772,,
46773,,
46774,Straight,
46775,,
46776,Straight,
46777,,
46778,,
46779,,
46780,,
46781,,
46782,Left lane change,
46783,,
46784,Left lane change,
46785,Left lane change,
46786,Left lane change,
46787,Left lane change,
46788,Left lane change,
46789,Left lane change,
46790,,
46791,,
46792,,
46793,,
46794,,
46795,,
46796,,
46797,,
46798,,
46799,Left lane change,
46800,Left lane change,
46801,Left lane change,
46802,Left lane change,
46803,Left lane change,
46804,Left lane change,
46805,Left lane change,
46806,Left lane change,
46807,Left lane change,
46808,Left lane change,
46809,Left lane change,
46810,Left lane change,
46811,Left lane change,
46812,Left lane change,
46813,Left lane change,
46814,,
46815,,
46816,,
46817,,
46818,,
46819,,
46820,,
46821,,
46822,,
46823,,
46824,,
46825,,
46826,,
46827,Straight,
46828,,
46829,Straight,
46830,,
46831,,
46832,,
46833,,
46834,,
46835,,
46836,,
46837,,
46838,,
46839,,
46840,,
46841,,
46842,,
46843,,
46844,,
46845,,
46846,Straight,
46847,Straight,
46848,,
46849,,
46850,Straight,
46851,Straight,
46852,,
46853,Straight,
46854,,
46855,Straight,
46856,Straight,
46857,Straight,
46858,Straight,
46859,Straight,
46860,Straight,
46861,,
46862,Straight,
46863,Straight,
46864,Straight,
46865,Straight,
46866,Straight,
46867,,
46868,Straight,
46869,Straight,
46870,Straight,
46871,Straight,
46872,,
46873,Straight,
46874,Straight,
46875,Straight,
46876,Straight,
46877,Straight,
46878,Straight,
46879,Straight,
46880,Straight,
46881,Straight,
46882,Straight,
46883,Straight,
46884,Straight,
46885,Straight,
46886,Straight,
46887,Straight,
46888,Straight,
46889,Straight,
46890,Straight,
46891,Straight,
46892,Straight,
46893,Straight,
46894,Straight,
46895,Straight,
46896,Straight,
46897,Straight,
46898,Straight,
46899,Straight,
46900,Straight,
46901,,
46902,Straight,
46903,,
46904,,
46905,,
46906,Straight,
46907,,
46908,,
46909,Straight,
46910,,
46911,,
46912,,
46913,,
46914,,
46915,,
46916,,
46917,,
46918,,
46919,,
46920,,
46921,,
46922,,
46923,,
46924,,
46925,,
46926,,
46927,Straight,
46928,,
46929,Straight,
46930,,
46931,Straight,
46932,,
46933,,
46934,Straight,
46935,,
46936,Straight,
46937,Straight,
46938,,
46939,Straight,
46940,Straight,
46941,Straight,
46942,Left lane change,
46943,Left lane change,
46944,Left lane change,
46945,Left lane change,
46946,Left lane change,
46947,Left lane change,
46948,Left lane change,
46949,Left lane change,
46950,Left lane change,
46951,,
46952,Left lane change,
46953,,
46954,Left lane change,
46955,Left lane change,
46956,Left lane change,
46957,,
46958,Left lane change,
46959,Left lane change,
46960,Left lane change,
46961,Left lane change,
46962,Left lane change,
46963,,
46964,Left lane change,
46965,Left lane change,
46966,,
46967,,
46968,Left lane change,
46969,Left lane change,
46970,,
46971,,
46972,Left lane change,
46973,Left lane change,
46974,Left lane change,
46975,Left lane change,
46976,Left lane change,
46977,Left lane change,
46978,Left lane change,
46979,Left lane change,
46980,Straight,
46981,Straight,
46982,Straight,
46983,Straight,
46984,Straight,
46985,,
46986,Straight,
46987,Straight,
46988,,
46989,Straight,
46990,,
46991,,
46992,Straight,
46993,,
46994,,
46995,Straight,
46996,,
46997,,
46998,,
46999,,
47000,Straight,
47001,Straight,
47002,Straight,
47003,,
47004,Straight,
47005,Straight,
47006,Straight,
47007,,
47008,,
47009,,
47010,,
47011,,
47012,,
47013,,
47014,,
47015,,
47016,,
47017,,
47018,,
47019,,
47020,,
47021,,
47022,,
47023,,
47024,,
47025,,
47026,,
47027,,
47028,,
47029,,
47030,,
47031,,
47032,,
47033,,
47034,,
47035,,
47036,,
47037,,
47038,,
47039,,
47040,,
47041,,
47042,,
47043,,
47044,,
47045,,
47046,,
47047,,
47048,,
47049,,
47050,,
47051,,
47052,,
47053,,
47054,,
47055,,
47056,,
47057,,
47058,,
47059,,
47060,,
47061,,
47062,,
47063,,
47064,,
47065,,
47066,,
47067,,
47068,,
47069,,
47070,,
47071,,
47072,,
47073,,
47074,,
47075,,
47076,,
47077,,
47078,,
47079,,
47080,,
47081,,
47082,,
47083,,
47084,,
47085,,
47086,,
47087,,
47088,,
47089,Straight,
47090,Straight,
47091,,
47092,,
47093,,
47094,,
47095,,
47096,,
47097,,
47098,,
47099,,
47100,,
47101,,
47102,,
47103,,
47104,,
47105,,
47106,,
47107,,
47108,,
47109,,
47110,,
47111,,
47112,,
47113,,
47114,,
47115,,
47116,,
47117,,
47118,,
47119,,
47120,,
47121,,
47122,,
47123,,
47124,,
47125,,
47126,,
47127,,
47128,,
47129,,
47130,,
47131,,
47132,,
47133,,
47134,,
47135,,
47136,,
47137,,
47138,,
47139,,
47140,,
47141,,
47142,,
47143,,
47144,,
47145,,
47146,,
47147,,
47148,,
47149,Straight,
47150,Straight,
47151,Straight,
47152,,
47153,Straight,
47154,Straight,
47155,Straight,
47156,,
47157,Straight,
47158,,
47159,Straight,
47160,,
47161,,
47162,,
47163,,
47164,,
47165,,
47166,,
47167,,
47168,,
47169,,
47170,,
47171,,
47172,,
47173,,
47174,,
47175,,
47176,,
47177,,
47178,,
47179,,
47180,,
47181,,
47182,,
47183,,
47184,,
47185,,
47186,,
47187,,
47188,,
47189,,
47190,,
47191,,
47192,,
47193,,
47194,,
47195,,
47196,,
47197,,
47198,,
47199,,
47200,,
47201,,
47202,,
47203,,
47204,,
47205,Turn Left,
47206,,
47207,,
47208,Turn Left,
47209,,
47210,Turn Left,
47211,Turn Left,
47212,,
47213,Turn Left,
47214,Turn Left,
47215,Turn Left,
47216,Turn Left,
47217,Turn Left,
47218,Turn Left,
47219,Turn Left,
47220,Turn Left,
47221,,
47222,Turn Left,
47223,Turn Left,
47224,Straight,
47225,Straight,
47226,Straight,
47227,Straight,
47228,Straight,
47229,Straight,
47230,,
47231,Straight,
47232,,
47233,Straight,
47234,Straight,
47235,Straight,
47236,Straight,
47237,,
47238,,
47239,Straight,
47240,Straight,
47241,,
47242,,
47243,Straight,
47244,Straight,
47245,,
47246,,
47247,,
47248,,
47249,,
47250,,
47251,,
47252,,
47253,,
47254,,
47255,,
47256,,
47257,,
47258,,
47259,,
47260,,
47261,,
47262,,
47263,,
47264,,
47265,,
47266,,
47267,,
47268,,
47269,,
47270,,
47271,,
47272,,
47273,,
47274,,
47275,,
47276,,
47277,,
47278,,
47279,,
47280,,
47281,,
47282,,
47283,,
47284,Straight,
47285,,
47286,Straight,
47287,,
47288,,
47289,,
47290,,
47291,,
47292,,
47293,,
47294,,
47295,,
47296,Straight,
47297,Straight,
47298,Straight,
47299,Straight,
47300,Straight,
47301,Straight,
47302,Straight,
47303,Straight,
47304,Straight,
47305,,
47306,,
47307,,
47308,,
47309,Straight,
47310,Straight,
47311,,
47312,,
47313,Straight,
47314,,
47315,Straight,
47316,Straight,
47317,,
47318,Straight,
47319,,
47320,Straight,
47321,Straight,
47322,,
47323,,
47324,,
47325,,
47326,,
47327,,
47328,,
47329,,
47330,,
47331,,
47332,Straight,
47333,Straight,
47334,,
47335,,
47336,Straight,
47337,,
47338,,
47339,,
47340,Straight,
47341,Straight,
47342,,
47343,,
47344,,
47345,,
47346,,
47347,,
47348,,
47349,,
47350,,
47351,,
47352,,
47353,,
47354,,
47355,,
47356,,
47357,,
47358,,
47359,,
47360,,
47361,,
47362,,
47363,,
47364,,
47365,Straight,
47366,Straight,
47367,,
47368,,
47369,,
47370,,
47371,,
47372,,
47373,,
47374,,
47375,,
47376,,
47377,,
47378,,
47379,,
47380,,
47381,,
47382,,
47383,,
47384,,
47385,,
47386,,
47387,,
47388,,
47389,,
47390,,
47391,,
47392,,
47393,,
47394,,
47395,,
47396,,
47397,,
47398,Straight,
47399,,
47400,,
47401,,
47402,,
47403,,
47404,,
47405,,
47406,,
47407,,
47408,,
47409,,
47410,,
47411,,
47412,,
47413,,
47414,,
47415,,
47416,,
47417,,
47418,,
47419,,
47420,,
47421,,
47422,,
47423,Straight,
47424,,
47425,,
47426,,
47427,,
47428,,
47429,,
47430,,
47431,,
47432,,
47433,,
47434,,
47435,,
47436,,
47437,,
47438,,
47439,,
47440,Straight,
47441,,
47442,,
47443,,
47444,,
47445,,
47446,,
47447,,
47448,,
47449,,
47450,,
47451,,
47452,,
47453,,
47454,,
47455,,
47456,,
47457,,
47458,,
47459,,
47460,,
47461,,
47462,,
47463,,
47464,,
47465,,
47466,,
47467,,
47468,,
47469,,
47470,,
47471,,
47472,,
47473,,
47474,,
47475,,
47476,,
47477,,
47478,,
47479,,
47480,,
47481,,
47482,,
47483,,
47484,,
47485,,
47486,,
47487,,
47488,,
47489,,
47490,,
47491,,
47492,,
47493,,
47494,,
47495,,
47496,,
47497,,
47498,,
47499,,
47500,,
47501,,
47502,,
47503,,
47504,,
47505,,
47506,,
47507,,
47508,,
47509,,
47510,,
47511,,
47512,,
47513,,
47514,,
47515,Straight,
47516,,
47517,,
47518,,
47519,,
47520,,
47521,,
47522,,
47523,Straight,
47524,Straight,
47525,Straight,
47526,Straight,
47527,,
47528,,
47529,,
47530,Straight,
47531,Straight,
47532,,
47533,Straight,
47534,Straight,
47535,,
47536,,
47537,Straight,
47538,Straight,
47539,,
47540,Straight,
47541,Straight,
47542,Straight,
47543,,
47544,Straight,
47545,Straight,
47546,,
47547,,
47548,Straight,
47549,Straight,
47550,Straight,
47551,Straight,
47552,Straight,
47553,,
47554,,
47555,,
47556,Straight,
47557,Straight,
47558,Straight,
47559,Straight,
47560,Straight,
47561,Straight,
47562,,
47563,,
47564,,
47565,,
47566,,
47567,,
47568,,
47569,,
47570,,
47571,,
47572,,
47573,,
47574,,
47575,,
47576,,
47577,,
47578,,
47579,,
47580,,
47581,,
47582,,
47583,,
47584,,
47585,,
47586,,
47587,,
47588,,
47589,,
47590,,
47591,,
47592,,
47593,,
47594,,
47595,,
47596,,
47597,,
47598,,
47599,,
47600,,
47601,,
47602,,
47603,,
47604,,
47605,,
47606,,
47607,,
47608,,
47609,,
47610,,
47611,,
47612,,
47613,,
47614,,
47615,,
47616,Turn Left,
47617,Turn Left,
47618,Turn Left,
47619,Turn Left,
47620,Turn Left,
47621,Turn Left,
47622,Turn Left,
47623,Turn Left,
47624,,
47625,Turn Left,
47626,Turn Left,
47627,Turn Left,
47628,Turn Left,
47629,,
47630,Straight,
47631,,
47632,,
47633,,
47634,,
47635,,
47636,,
47637,,
47638,,
47639,Straight,
47640,Straight,
47641,Straight,
47642,Straight,
47643,Straight,
47644,Straight,
47645,,
47646,Straight,
47647,,
47648,,
47649,,
47650,,
47651,,
47652,,
47653,,
47654,,
47655,,
47656,,
47657,,
47658,,
47659,,
47660,,
47661,,
47662,,
47663,,
47664,,
47665,,
47666,,
47667,,
47668,,
47669,,
47670,,
47671,,
47672,,
47673,Straight,
47674,,
47675,,
47676,Straight,
47677,Straight,
47678,,
47679,Straight,
47680,,
47681,,
47682,Straight,
47683,Straight,
47684,,
47685,,
47686,,
47687,,
47688,,
47689,,
47690,,
47691,,
47692,,
47693,,
47694,,
47695,,
47696,,
47697,,
47698,,
47699,,
47700,,
47701,,
47702,,
47703,,
47704,,
47705,,
47706,,
47707,Straight,
47708,,
47709,,
47710,,
47711,Straight,
47712,Straight,
47713,Straight,
47714,Straight,
47715,Straight,
47716,Straight,
47717,Straight,
47718,Straight,
47719,Straight,
47720,,
47721,,
47722,Straight,
47723,Straight,
47724,Straight,
47725,Straight,
47726,Straight,
47727,,
47728,,
47729,Straight,
47730,,
47731,Straight,
47732,,
47733,,
47734,,
47735,,
47736,Straight,
47737,,
47738,,
47739,Straight,
47740,,
47741,,
47742,,
47743,,
47744,,
47745,,
47746,,
47747,,
47748,,
47749,Straight,
47750,Straight,
47751,Straight,
47752,Straight,
47753,,
47754,,
47755,,
47756,,
47757,Straight,
47758,,
47759,Straight,
47760,Straight,
47761,Straight,
47762,Straight,
47763,Straight,
47764,,
47765,,
47766,,
47767,,
47768,,
47769,Straight,
47770,,
47771,,
47772,Straight,
47773,Straight,
47774,,
47775,,
47776,,
47777,,
47778,Straight,
47779,Straight,
47780,Straight,
47781,,
47782,Straight,
47783,Straight,
47784,Straight,
47785,Straight,
47786,,
47787,,
47788,,
47789,,
47790,,
47791,,
47792,,
47793,,
47794,,
47795,,
47796,,
47797,,
47798,,
47799,,
47800,,
47801,,
47802,,
47803,,
47804,,
47805,,
47806,,
47807,,
47808,,
47809,,
47810,,
47811,,
47812,,
47813,,
47814,,
47815,,
47816,,
47817,,
47818,,
